Street,Ward,District,Prices,Area,toFace,type,certificate,width,length,floors,Location
 Hà Huy Tập,Xuân Hà,thanh khê,-1.09066392,1.189612695,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,1.237458514,2,"16.0704,108.19171"
 Phạm Hùng,Hòa Xuân,cẩm lệ,-1.910759412,0.674970977,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.95547357,1,"16.00192,108.207"
 Nguyễn Văn Thoại,Phước Mỹ,sơn trà,0.371614952,0.061022648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,5,"16.05747,108.24433"
 Hà Huy Tập,Hòa Khê,thanh khê,-0.54899273,0.11744245,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.763786782,0.814481098,3,"16.0704,108.19171"
 Phạm Hùng,Hòa Xuân,cẩm lệ,-1.389501404,0.674970977,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.95547357,1,"16.00192,108.207"
 Trương Chí Cương,Hòa Cường Nam,hải châu,-1.09066392,-0.525859697,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.172466208,3,"16.03006,108.22549"
 Trần Đăng Ninh,Hòa Cường Nam,hải châu,0.631867873,-0.525859697,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,-0.172466208,2,"16.03271,108.22921"
 Hà Huy Tập,Hòa Khê,thanh khê,-0.54899273,0.03166883,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,0.673488625,3,"16.0704,108.19171"
 Hoàng Diệu,Bình Hiên,hải châu,-1.461074182,-1.726690372,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-1.52169348,-2.005368346,2,"16.05467,108.21737"
 Đỗ Bá,Mỹ An,ngũ hành sơn,1.076552449,-0.311425648,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,3,"16.05193,108.24696"
 Hoàng Diệu,Bình Thuận,hải châu,-1.667535063,-1.06194482,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.037681931,-1.453230577,2,"16.05467,108.21737"
 Đỗ Huy Uyển,An Hải Bắc,sơn trà,0.509237258,0.331876499,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.07546,108.23242"
 Bạch Đằng,Hải Châu I,hải châu,2.125761497,1.832914842,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,1.237458514,3,"16.08728,108.2213"
 Nguyễn Xuân Khoát,Phước Mỹ,sơn trà,0.906511918,0.331876499,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,2,"16.06982,108.23675"
 Lê Chân,An Hải Bắc,sơn trà,-0.126190251,0.11744245,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.532496153,2,"16.0907,108.23871"
 Cao Thắng,Thanh Bình,hải châu,1.122879687,0.546310548,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,0.814481098,3,"16.07657,108.21369"
 Nguyễn Bá Học,Bình Thuận,hải châu,0.722323389,0.331876499,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,2,"16.05456,108.22079"
 Phan Đăng Lưu,Hòa Cường Bắc,hải châu,0.58006205,-0.096991599,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.081670753,-0.172466208,3,"16.03665,108.21825"
 Lê Chân,An Hải Bắc,sơn trà,-0.047004111,0.11744245,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.0907,108.23871"
 An Nhơn 1,An Hải Bắc,sơn trà,0.283821838,-0.311425648,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,3,"16.07063,108.23322"
 Lý Nhật Quang.,Nại Hiên Đông,sơn trà,0.371614952,0.546310548,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,0.250511209,3,"16.09587,108.2288"
 Lê Chân,An Hải Bắc,sơn trà,-0.109934626,0.11744245,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.0907,108.23871"
 An Nhơn 1,An Hải Bắc,sơn trà,0.283821838,-0.311425648,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,3,"16.07063,108.23322"
 Hà Duy Phiên,Hòa Xuân,cẩm lệ,-0.594973102,0.867961621,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.237458514,2,"16.00124,108.20911"
 Trần Hưng Đạo,An Hải Tây,sơn trà,1.872441693,0.846518216,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.096466042,6,"16.08968,108.22756"
 Đinh Lễ,Mân Thái,sơn trà,-0.48275943,-0.204208624,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.08749,108.23905"
 Phạm Văn Đồng,Phước Mỹ,sơn trà,0.974592877,0.11744245,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,5,"16.07016,108.24437"
 Lê Chân,An Hải Bắc,sơn trà,0.137035034,0.331876499,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.0907,108.23871"
 Nguyễn Văn Thoại,Phước Mỹ,sơn trà,0.545297109,-0.311425648,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.172466208,5,"16.05747,108.24433"
 Trần Hưng Đạo,An Hải Tây,sơn trà,1.973362216,0.867961621,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.237458514,3,"16.08968,108.22756"
 Lê Hữu Trác,An Hải Đông,sơn trà,-0.031772946,0.010225425,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,0.532496153,3,"16.05862,108.23956"
 Chi Lăng,Hải Châu I,hải châu,1.759081156,0.653527572,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.95547357,6,"16.06903,108.21546"
 Lý Thái Tông,Hòa Minh,liên chiểu,-0.031772946,0.181772664,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,3,"16.07022,108.17236"
 Hồ Xuân Hương,Mỹ An,ngũ hành sơn,-0.461374598,-0.096991599,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.763786782,0.532496153,2,"16.04025,108.24712"
 Nguyễn Thị Định,An Hải Bắc,sơn trà,0.562836713,0.331876499,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.08277,108.23274"
 Hoàng Thị Loan,Hòa Minh,liên chiểu,-0.031772946,-1.619473347,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.391503681,3,"16.06794,108.16961"
 Phạm Văn Đồng,Phước Mỹ,sơn trà,0.283821838,-0.096991599,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.031473736,2,"16.07016,108.24437"
 Nguyễn Thị Định,An Hải Bắc,sơn trà,-0.126190251,0.11744245,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.08277,108.23274"
 Đinh Lễ,Mân Thái,sơn trà,-0.691678415,-0.204208624,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.08749,108.23905"
 An Hải 3,An Hải Bắc,sơn trà,-0.26451249,-0.247095434,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,2,"16.08207,108.23339"
 Trần Nhân Tông,An Hải Bắc,sơn trà,0.722323389,0.181772664,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,3,"16.09665,108.24381"
 Khúc Hạo,An Hải Bắc,sơn trà,0.350345877,0.11744245,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,3,"16.0935,108.23171"
 Phạm Văn Đồng,An Hải Bắc,sơn trà,0.188171989,0.181772664,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,3,"16.07016,108.24437"
 Điện Biên Phủ,Thạc Gián,thanh khê,-0.691678415,-0.204208624,Không,Nhà mặt tiền,Không có,-0.005880084,-0.524947388,2,"16.06715,108.196"
 Hoa Phượng,An Hải Tây,sơn trà,0.974592877,0.331876499,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,3,"16.07291,108.2371"
 Nguyễn Khuyến,Hòa Minh,liên chiểu,-0.383070839,0.674970977,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.005880084,0.461999917,2,"16.08319,108.15405"
 Lý Triện,Hòa Khê,thanh khê,0.185670198,0.439093523,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.673488625,3,"16.05945,108.18524"
 Tôn Đức Thắng,Hòa Minh,liên chiểu,-0.74258305,-0.525859697,Không,Nhà trong hẻm,Không có,-0.763786782,-0.172466208,3,"16.07067,108.15084"
 Nguyễn Chí Thanh,Hải Châu I,hải châu,1.383243907,1.146725885,Đông Bắc,Nhà mặt tiền,Không có,2.172093705,-0.631066765,3,"16.07735,108.22031"
 Nguyễn Cư Trinh,Hòa Cường Bắc,hải châu,0.371614952,-1.640916752,Nam,Nhà mặt tiền,Không có,-1.207758247,-1.888566358,3,"16.03837,108.21753"
 Trần Cao Vân,Tam Thuận,thanh khê,0.857793518,0.03166883,Đông Nam,Nhà mặt tiền,Không có,1.234668609,-0.979842893,1,"16.0738,108.20758"
 Núi Thành,Hòa Cường Bắc,hải châu,1.568674468,1.189612695,Tây,Nhà mặt tiền,Không có,2.204236317,-0.619107862,3,"16.03194,108.22279"
 Nguyễn Hữu Thọ,Hòa Cường Bắc,hải châu,1.742859998,0.867961621,Không,Nhà mặt tiền,Không có,1.957227067,-0.71100953,6,"16.03954,108.21035"
 Huỳnh Thúc Kháng,Hải Châu I,hải châu,0.371614952,-0.740293746,Đông,Nhà mặt tiền,Không có,0.400004651,-1.290385959,3,"16.06075,108.21829"
 Nguyễn Hoàng,Vĩnh Trung,thanh khê,0.918259272,0.503423738,Đông Nam,Nhà mặt tiền,Không có,1.658598548,-0.822116539,2,"16.06021,108.21357"
 Nguyễn Hữu Dật,Hòa Cường Bắc,hải châu,1.166496402,0.331876499,Đông,Nhà mặt tiền,Không có,1.509933313,-0.877428569,3,"16.04199,108.21356"
 Nguyễn Thị Minh Khai,Hải Châu I,hải châu,2.125761497,4.157914132,Tây Nam,Nhà mặt tiền,Không có,5.308934725,0.536018765,3,"16.0744,108.21805"
 Bắc Đẩu,Thanh Bình,hải châu,0.055706269,-0.611633317,Đông Bắc,Nhà mặt tiền,Không có,0.556227018,-1.232262241,3,"16.07666,108.2099"
 Lê Lai,Thạch Thang,hải châu,1.774792892,2.111679105,Đông Nam,Nhà mặt tiền,Không có,2.84678571,-0.38004248,2,"16.07526,108.21788"
 Nguyễn Phước Nguyên,An Khê,thanh khê,-0.795320814,-1.06194482,Tây Nam,Nhà mặt tiền,Không có,-0.037681931,-1.453230577,3,"16.05452,108.18347"
 Trần Tống,Vĩnh Trung,thanh khê,-0.339758339,-0.675963532,Đông Bắc,Nhà mặt tiền,Không có,0.479221846,-1.2609126,2,"16.05878,108.21169"
 Trần Kim Bảng,Khuê Trung,cẩm lệ,-0.228479697,0.11744245,Tây Bắc,Nhà mặt tiền,Không có,1.315466952,-0.949781256,1,"16.02793,108.21234"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,0.562836713,0.653527572,Đông Nam,Nhà mặt tiền,Không có,1.784221754,-0.775377471,2,"16.03936,108.21621"
 Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,0.645995403,0.11744245,Nam,Nhà mặt tiền,Không có,1.315466952,-0.949781256,3,"16.04088,108.21625"
 Tô Hiến Thành,Phước Mỹ,sơn trà,0.692553106,-0.096991599,Đông,Nhà mặt tiền,Không có,1.109861618,-1.026278282,5,"16.06028,108.24304"
 Phan Anh,Khuê Trung,cẩm lệ,0.260688898,0.03166883,Đông,Nhà mặt tiền,Không có,1.234668609,-0.979842893,1,"16.0337,108.21262"
 An Thượng 38,Mỹ An,ngũ hành sơn,0.562836713,-0.504416292,Tây Nam,Nhà mặt tiền,Không có,0.680120094,-1.186166881,3,"16.04689,108.24197"
 Hồ Nguyên Trừng,Hòa Cường Nam,hải châu,0.162896499,0.11744245,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.03157,108.21888"
 Bình An 2,Hòa Cường Bắc,hải châu,-0.26451249,-0.525859697,Tây Bắc,Nhà mặt tiền,Không có,0.655759842,-1.195230297,3,"16.03916,108.21738"
 Đỗ Quang,Vĩnh Trung,thanh khê,0.596982112,-1.705246967,Đông,Nhà mặt tiền,Không có,-1.432234729,-1.972084539,4,"16.06012,108.21207"
 Chu Văn An,Bình Hiên,hải châu,0.137035034,-1.06194482,Nam,Nhà mặt tiền,Không có,-0.037681931,-1.453230577,3,"16.05698,108.218"
 Trần Cao Vân,Tam Thuận,thanh khê,0.765206557,-1.705246967,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-1.432234729,-1.972084539,2,"16.0738,108.20758"
 Hoàng Diệu,Hòa Thuận Đông,hải châu,1.383243907,-0.096991599,Tây,Nhà mặt tiền,Không có,1.109861618,-1.026278282,3,"16.05467,108.21737"
 Hồ Tông Thốc,Hòa Cường Bắc,hải châu,0.162896499,0.181772664,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.374893576,-0.927671129,2,"16.04054,108.21227"
 Bế Văn Đàn,Tam Thuận,thanh khê,-0.339758339,-1.683803562,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-1.351357837,-1.941993676,3,"16.06502,108.19853"
 Huy Cận,Hòa Cường Bắc,hải châu,-0.031772946,-0.311425648,Bắc,Nhà mặt tiền,Không có,0.890951013,-1.107725636,3,"16.03315,108.21869"
 Bà Huyện Thanh Quan,Mỹ An,ngũ hành sơn,1.633156039,1.275386314,Nam,Nhà mặt tiền,Không có,2.267840011,-0.595443624,2,"16.04376,108.24501"
 Hàm Nghi,Vĩnh Trung,thanh khê,1.973362216,0.717857787,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.83688687,-0.755783014,4,"16.06295,108.21069"
 Huy Cận,Hòa Cường Bắc,hải châu,-0.062431679,-0.311425648,Bắc,Nhà mặt tiền,Không có,0.890951013,-1.107725636,2,"16.03315,108.21869"
 Hoàng Diệu,Hòa Thuận Đông,hải châu,0.631867873,-0.954727795,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.117111242,-1.395638601,4,"16.05467,108.21737"
 Đinh Công Tráng,Thuận Phước,hải châu,-0.399179319,-1.683803562,Bắc,Nhà mặt tiền,Không có,-1.351357837,-1.941993676,1,"16.08876,108.21712"
 Bàu Hạc 5,Vĩnh Trung,thanh khê,0.432907091,0.07455564,Tây,Nhà mặt tiền,Không có,1.275297344,-0.964726664,1,"16.0643,108.21337"
 Huỳnh Lý,Thuận Phước,hải châu,-0.301588811,-0.611633317,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.556227018,-1.232262241,2,"16.08951,108.21704"
 Huỳnh Mẫn Đạt,Hòa Cường Bắc,hải châu,0.306464744,-1.662360157,Tây Bắc,Nhà mặt tiền,Không có,-1.276983858,-1.914322273,3,"16.04389,108.21275"
 Lê Anh Xuân,Hòa Cường Nam,hải châu,-0.301588811,-0.311425648,Bắc,Nhà mặt tiền,Không có,0.890951013,-1.107725636,3,"16.03115,108.22698"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,0.562836713,0.653527572,Đông Nam,Nhà mặt tiền,Không có,1.784221754,-0.775377471,2,"16.03936,108.21621"
 Lê Duẩn,Tân Chính,thanh khê,1.633156039,-0.311425648,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,0.890951013,-1.107725636,3,"16.06965,108.2106"
 Đinh Công Tráng,Thuận Phước,hải châu,0.272317687,-0.525859697,Nam,Nhà mặt tiền,Không có,0.655759842,-1.195230297,3,"16.08876,108.21712"
 Phan Đăng Lưu,Hòa Cường Bắc,hải châu,1.191469511,0.975178646,Đông Bắc,Nhà mặt tiền,Không có,2.041132781,-0.679791772,3,"16.03665,108.21825"
 Chu Mạnh Trinh,Khuê Trung,cẩm lệ,-0.176285929,-0.225652029,Đông,Nhà mặt tiền,Không có,0.980279792,-1.074490185,3,"16.03377,108.21313"
 Dương Bá Trạc,Hòa Cường Bắc,hải châu,0.055706269,-0.182765219,Tây,Nhà mặt tiền,Không có,1.024038528,-1.058209415,2,"16.07621,108.2186"
 Chu Mạnh Trinh,Khuê Trung,cẩm lệ,-0.228479697,-0.204208624,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,1.002232094,-1.066322664,3,"16.03377,108.21313"
 Cao Xuân Dục,Thuận Phước,hải châu,-0.193443816,-0.568746507,Nam,Nhà mặt tiền,Không có,0.606422546,-1.213586613,1,"16.08809,108.21715"
 Lê Duẩn,Tân Chính,thanh khê,0.562836713,-1.726690372,Đông Nam,Nhà mặt tiền,Không có,-1.52169348,-2.005368346,3,"16.06965,108.2106"
 Nguyễn Văn Linh,Vĩnh Trung,thanh khê,1.076552449,0.503423738,Tây,Nhà mặt tiền,Không có,1.658598548,-0.822116539,3,"16.05947,108.20843"
 Phạm Phú Tiết,Khuê Trung,cẩm lệ,0.40271992,0.331876499,Đông,Nhà mặt tiền,Không có,1.509933313,-0.877428569,2,"16.03402,108.2086"
 2/9,Hòa Cường Bắc,hải châu,2.093420405,4.157914132,Đông,Nhà mặt tiền,Không có,4.284064366,0.154707962,3,"16.08311,108.22194"
 Hóa Sơn 4,Hòa Cường Nam,hải châu,-0.74258305,-0.525859697,Nam,Nhà mặt tiền,Không có,0.655759842,-1.195230297,1,"16.03164,108.22856"
 Đoàn Thị Điểm,Hải Châu II,hải châu,0.471802797,-0.718850341,Tây Bắc,Nhà mặt tiền,Không có,0.426668042,-1.280465642,3,"16.06643,108.21677"
 Lê Đình Lý,Hòa Thuận Tây,hải châu,2.125761497,4.157914132,Không,Nhà mặt tiền,Không có,5.107560543,0.461095971,2,"16.0516,108.20992"
 Cao Xuân Huy,Khuê Trung,cẩm lệ,-0.246368635,-0.139878409,Tây,Nhà mặt tiền,Không có,1.067225181,-1.042141492,1,"16.03382,108.21357"
 Đoàn Quý Phi,Hòa Cường Bắc,hải châu,-0.031772946,0.331876499,Nam,Nhà mặt tiền,Không có,1.509933313,-0.877428569,1,"16.02944,108.22031"
 Bình An 5,Hòa Cường Bắc,hải châu,0.857793518,-1.469369513,Đông,Nhà mặt tiền,Không có,-0.763786782,-1.723383402,2,"16.03715,108.21711"
 Lưu Quý Kỳ,Hòa Cường Bắc,hải châu,0.260688898,-0.525859697,Tây Nam,Nhà mặt tiền,Không có,0.655759842,-1.195230297,3,"16.03605,108.22335"
 Mạc Thị bưởi,Hòa Cường Bắc,hải châu,0.260688898,0.010225425,Đông,Nhà mặt tiền,Không có,1.214177071,-0.987466925,3,"16.02867,108.21989"
 Mai Dị,Hòa Cường Bắc,hải châu,0.974592877,1.339716529,Tây Bắc,Nhà mặt tiền,Không có,2.314965003,-0.577910414,2,"16.0446,108.21827"
 Lê Vĩnh Huy,Hòa Cường Bắc,hải châu,0.562836713,0.331876499,Đông Bắc,Nhà mặt tiền,Không có,1.509933313,-0.877428569,2,"16.04431,108.21926"
 Ngô Thị Liễu,Hòa Cường Bắc,hải châu,0.260688898,-0.032661385,Đông,Nhà mặt tiền,Không có,1.172829139,-1.002850738,3,"16.03786,108.21455"
 Lê Thanh Nghị,Hòa Cường Bắc,hải châu,0.722323389,-0.289982243,Tây,Nhà mặt tiền,Không có,0.913517499,-1.099329603,3,"16.03029,108.21903"
 Lê Bá Trinh,Hòa Cường Bắc,hải châu,0.562836713,0.07455564,Tây Bắc,Nhà mặt tiền,Không có,1.275297344,-0.964726664,3,"16.04367,108.21927"
 Lê Văn Đức,Hòa Cường Bắc,hải châu,0.055706269,-0.075548194,Nam,Nhà mặt tiền,Không có,1.130979964,-1.018421041,1,"16.02879,108.22069"
 Lương Ngọc Quyến,Thuận Phước,hải châu,0.918259272,-0.182765219,Đông Bắc,Nhà mặt tiền,Không có,1.024038528,-1.058209415,3,"16.08109,108.21758"
 Lê Văn Đức,Hòa Cường Bắc,hải châu,0.162896499,-1.640916752,Đông Nam,Nhà mặt tiền,Không có,-1.207758247,-1.888566358,1,"16.02879,108.22069"
 Trưng Nữ Vương,Hòa Thuận Tây,hải châu,-0.339758339,-0.675963532,Tây Bắc,Nhà trong hẻm,Không có,0.479221846,-1.2609126,3,"16.05375,108.21903"
 Trưng Nữ Vương,Hòa Thuận Tây,hải châu,-2.512547759,-1.06194482,Nam,Nhà trong hẻm,Không có,-0.037681931,-1.453230577,1,"16.05375,108.21903"
 Trần Phú,Phước Ninh,hải châu,1.351609949,-1.683803562,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.725891447,-0.172466208,3,"16.07078,108.22397"
 Thái Thị Bôi,Chính Gián,thanh khê,-1.313333193,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.953263456,0.109518737,2,"16.06831,108.1972"
 Hà Huy Tập,Hòa Khê,thanh khê,-1.305901479,0.310433094,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,0.814481098,2,"16.0704,108.19171"
 Tô Hiệu,Hòa Minh,liên chiểu,-0.935923219,-0.525859697,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,-0.877428569,3,"16.06424,108.16672"
 Bùi Tấn Diên,Hòa An,cẩm lệ,-0.504484782,0.546310548,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.814481098,2,"16.04287,108.16986"
 Đỗ Pháp Thuận,Hòa Cường Bắc,hải châu,2.125761497,-1.785488188,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.787159231,2.506390764,3,"16.08634,108.2209"
 Đỗ Pháp Thuận,Hòa Cường Bắc,hải châu,2.125761497,-1.785488188,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5.787159231,2.506390764,3,"16.08634,108.2209"
 Châu Thị Vĩnh Tế,Hải Châu I,hải châu,0.722323389,0.310433094,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,4,"16.04978,108.24072"
  Lê Văn Sĩ,Hòa Minh,liên chiểu,-1.157047995,-0.311425648,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.31345868,1,"16.07942,108.15814"
 Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,-1.535714738,0.653527572,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,0.415002426,1,"16.05849,108.15735"
 Hoàng Văn Thái,Hòa Khánh Nam,liên chiểu,-1.535714738,0.653527572,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,0.415002426,1,"16.05849,108.15735"
 Đồng Kè,Hòa Khánh Bắc,liên chiểu,-1.452973948,-0.311425648,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.31345868,2,"16.07284,108.14639"
  Lê Văn Sĩ,Hòa Minh,liên chiểu,-0.822410833,-0.247095434,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.228863197,1,"16.07942,108.15814"
 Phú Lộc 3,Hòa Minh,liên chiểu,-0.906740864,-0.204208624,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,-0.172466208,1,"16.07512,108.169"
 Nguyễn Lương Bằng,Hòa Khánh Bắc,liên chiểu,-1.578586691,0.760744597,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,1.096466042,1,"16.08075,108.14674"
 Nguyễn Lương Bằng,Hòa Khánh Bắc,liên chiểu,-1.578586691,0.696414382,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,1.011870559,1,"16.08075,108.14674"
 Trần Đình Tri,Hòa Minh,liên chiểu,-2.23781701,-0.354312458,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.005880084,-0.689438606,1,"16.08254,108.1571"
 Đồng Kè,Hòa Khánh Bắc,liên chiểu,-1.452973948,-0.311425648,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,-0.31345868,2,"16.07284,108.14639"
 Thanh Vinh,Hòa Khánh Bắc,liên chiểu,-1.452973948,1.940131866,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,1.237458514,1,"16.07863,108.12345"
 Quang Châu,Xã Hòa Châu,hòa vang,-1.62251264,1.404046744,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,2.36161153,-0.560555219,1,"15.98209,108.16126"
 Thanh Vinh,Hòa Khánh Bắc,liên chiểu,-1.298502465,1.940131866,Không,Nhà mặt tiền,Giấy tờ hợp lệ,0.373073266,1.237458514,1,"16.07863,108.12345"
 Âu Cơ,Hòa Khánh Bắc,liên chiểu,-1.80964305,1.511263768,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.384833433,2.083413347,1,"16.16468048,108.12548065"
 Nguyễn Huy Tưởng,Hòa Minh,liên chiểu,-1.226260888,0.503423738,Không,Nhà mặt tiền,Giấy tờ hợp lệ,1.658598548,-0.822116539,1,"16.05073,108.17021"
 Mộc Bài 9,Hòa Minh,liên chiểu,-0.906740864,0.11744245,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.250511209,2,"16.063,108.16269"
 Nguyễn Văn Huề,Thanh Khê Tây,thanh khê,-1.640387574,-0.418642673,Không,Nhà trong hẻm,Giấy tờ hợp lệ,0.752026615,-1.088917277,2,"16.06914,108.17667"
 Bình Thái 2,Khuê Trung,cẩm lệ,0.545297109,0.331876499,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,0.532496153,4,"16.01648,108.20399"
 Nam Sơn,Hòa Cường,hải châu,-0.727123917,-0.740293746,Không,Nhà mặt tiền,Giấy tờ hợp lệ,-0.574310107,-0.595443624,3,"16.0378,108.22056"
 Tô Hiệu,Hòa Minh,liên chiểu,-1.026926561,-0.289982243,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,-0.536414772,-0.111165133,2,"16.06424,108.16672"
 Đoàn Thị Điểm,Hải Châu II,hải châu,-1.80964305,-1.06194482,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-1.190745174,3,"16.06643,108.21677"
 Tống Phước Phổ,Hòa Cường Nam,hải châu,-0.594973102,-0.740293746,Không,Nhà trong hẻm,Giấy tờ hợp lệ,-0.574310107,-0.720770266,3,"16.04524,108.22224"
 Nguyễn Sơn,Hòa Cường Nam,hải châu,0.471802797,0.07455564,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,1.275297344,-0.964726664,3,"16.03095,108.22963"
 Nguyễn Trác,Hòa Cường Bắc,hải châu,0.722323389,1.060952265,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,-0.384833433,1.491244964,2,"16.04123,108.20957"
 Nguyễn Trường Tộ,Nam Dương,hải châu,0.974592877,1.404046744,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,0.752026615,0.356255563,3,"16.05067825,108.21286774"
 Núi Thành,Hòa Cường Bắc,hải châu,0.645995403,-0.611633317,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,-0.081670753,-0.926046663,2,"16.03194,108.22279"
