 Street,Ward,District,Prices,Area,toFace,type,certificate,width,length,floors,Location
 Phan Châu Trinh,Phước Ninh,hải châu,14,76,Không,Nhà mặt tiền,Không có,,,3,"16.05775,108.21896"
 Hồ Sĩ Tân,Nại Hiên Đông,sơn trà,7.3,150,Không,Nhà mặt tiền,Không có,,,3,"16.09447,108.22971"
 Lý Nhật Quang.,Nại Hiên Đông,sơn trà,7,110,Không,Nhà mặt tiền,Không có,,,2,"16.09587,108.2288"
 Lý Tự Trọng,Thanh Bình,hải châu,14,100,Không,Nhà mặt tiền,Không có,,,3,"16.07853,108.21389"
 Hải Hồ,Thanh Bình,hải châu,11,111,Không,Nhà mặt tiền,Không có,,,3,"16.08023,108.21557"
 Thanh Thủy,Thanh Bình,hải châu,12,111,Không,Nhà mặt tiền,Không có,,,2,"16.08232,108.21374"
 Nguyễn Phong Sắc,Khuê Trung,cẩm lệ,5.6,86,Không,Nhà mặt tiền,Không có,,,1,"16.02711,108.21174"
 Lê Chân,An Hải Bắc,sơn trà,5.1,80,Không,Nhà mặt tiền,Không có,,,3,"16.0907,108.23871"
 Lý Tự Trọng,Thạch Thang,hải châu,11,80,Không,Nhà mặt tiền,Không có,,,2,"16.07853,108.21389"
 Thanh Long,Thanh Bình,hải châu,7.5,70,Không,Nhà mặt tiền,Không có,,,5,"16.08158,108.21386"
 Núi Thành,Hòa Thuận Đông,hải châu,24.5,131,Không,Nhà mặt tiền,Không có,,,2,"16.03194,108.22279"
 Nguyễn Đức Trung,Hòa Khê,thanh khê,9.8,100,Không,Nhà mặt tiền,Không có,,,5,"16.06834,108.18779"
 Lê Thanh Nghị,Hòa Cường Nam,hải châu,12.5,71,Không,Nhà mặt tiền,Không có,,,4,"16.03029,108.21903"
 Nguyễn Hữu Thọ,Hòa Cường Bắc,hải châu,17,125,Không,Nhà mặt tiền,Không có,,,4,"16.03954,108.21035"
 Nguyễn Trung Ngạn,Khuê Trung,cẩm lệ,5.2,125,Không,Nhà mặt tiền,Không có,,,2,"16.02276,108.2069"
 Hà Tông Quyền,Khuê Trung,cẩm lệ,8,100,Không,Nhà mặt tiền,Không có,,,3,"16.0211,108.20662"
 Tôn Thất Tùng,Thạc Gián,thanh khê,7.5,90,Không,Nhà mặt tiền,Không có,,,3,"16.0581,108.21239"
 Duy Tân,Hòa Thuận Tây,hải châu,22.1,8,Không,Nhà mặt tiền,Không có,,,2,"16.05102,108.20813"
 Quang Trung,Thanh Bình,hải châu,25,96,Không,Nhà mặt tiền,Không có,,,5,"16.07505,108.22114"
 Thanh Duyên,Thanh Bình,hải châu,20,,Không,Nhà mặt tiền,Không có,,,3,"16.08073,108.21207"
 Lý Tự Trọng,Thuận Phước,hải châu,50,87,Không,Nhà mặt tiền,Không có,,,5,"16.07853,108.21389"
 Ông Ích Khiêm,Tam Thuận,thanh khê,27,198,Không,Nhà mặt tiền,Không có,,,1,"16.06653,108.2142"
 Nguyễn Đình Tứ,Hòa An,cẩm lệ,5.5,100,Không,Nhà mặt tiền,Không có,,,1,"16.04974,108.17602"
 Núi Thành,Hòa Thuận Đông,hải châu,24.5,123,Không,Nhà mặt tiền,Không có,,,2,"16.03194,108.22279"
 Bình Thái 1,Hòa Thọ Đông,cẩm lệ,6.1,34,Không,Nhà mặt tiền,Không có,,,2,"16.01414,108.20538"
 Trần Phú,Phước Ninh,hải châu,35,10,Không,Nhà mặt tiền,Không có,,,4,"16.07078,108.22397"
 Lý Thái Tông,Thanh Khê Tây,thanh khê,9.5,100,Không,Nhà mặt tiền,Không có,,,3,"16.07479,108.17553"
 Trưng Nữ Vương,Hòa Thuận Đông,hải châu,48,3,Không,Nhà mặt tiền,Không có,,,4,"16.05375,108.21903"
 Lý Tự Trọng,Thạch Thang,hải châu,60,420,Không,Nhà mặt tiền,Không có,,,3,"16.07853,108.21389"
 Ông Ích Khiêm,Thanh Bình,hải châu,17,94,Không,Nhà mặt tiền,Không có,,,4,"16.07838,108.21186"
 Ông Ích Khiêm,Thanh Bình,hải châu,6.1,77,Không,Nhà trong hẻm,Không có,,,2,"16.07838,108.21186"
 Lê Hữu Trác,An Hải Đông,sơn trà,14,55,Không,Nhà trong hẻm,Không có,,,1,"16.05862,108.23956"
 Tô Hiệu,Hòa Minh,liên chiểu,2.5,115,Không,Nhà trong hẻm,Không có,,,1,"16.06424,108.16672"
 Điện Biên Phủ,Thanh Khê Đông,thanh khê,6.75,123,Không,Nhà trong hẻm,Không có,,,4,"16.06715,108.196"
 Núi Thành,Hòa Cường Bắc,hải châu,3.5,40,Không,Nhà trong hẻm,Không có,,,3,"16.03194,108.22279"
 Phạm Văn Nghị,Thạc Gián,thanh khê,3.35,58,Không,Nhà trong hẻm,Không có,,,3,"16.05824,108.20964"
 Trần Cao Vân,Tam Thuận,thanh khê,6.9,137,Không,Nhà trong hẻm,Không có,,,1,"16.0738,108.20758"
 Lý Tự Trọng,Thanh Bình,hải châu,9.5,105,Không,Nhà trong hẻm,Không có,,,5,"16.07853,108.21389"
 Bà Huyện Thanh Quan,Mỹ An,ngũ hành sơn,4.7,99,Không,Nhà trong hẻm,Không có,,,1,"16.04376,108.24501"
 Điện Biên Phủ,Thanh Khê Đông,thanh khê,6.3,123,Không,Nhà trong hẻm,Không có,,,4,"16.06715,108.196"
 Nguyễn Công Trứ,An Hải Đông,sơn trà,4.3,76,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4,,3,"16.06847,108.23054"
 Ngô Thị Liễu,Hòa Cường Bắc,hải châu,5.3,83,Không,Nhà mặt tiền,Không có,,,3,"16.03786,108.21455"
 Lê Lợi,Thạch Thang,hải châu,15,118,Không,Nhà mặt tiền,Không có,,,2,"16.0726,108.22022"
 Trương Quyền,Mân Thái,sơn trà,4.2,66,Không,Nhà mặt tiền,Không có,,,2,"16.08711,108.2448"
 Nguyễn Thị Thập,Thanh Khê Tây,thanh khê,4.5,94,Không,Nhà mặt tiền,Không có,,,3,"16.0763,108.16941"
 Hồ Nghinh,An Hải Bắc,sơn trà,45,300,Không,Nhà mặt tiền,Không có,,,1,"16.07304,108.24303"
 Hoàng Diệu,Nam Dương,hải châu,26,111,Không,Nhà mặt tiền,Không có,,,4,"16.05467,108.21737"
 Hoàng Diệu,Bình Hiên,hải châu,31,171,Không,Nhà mặt tiền,Không có,,,1,"16.05467,108.21737"
 Ỷ Lan Nguyên Phi,Hòa Cường Bắc,hải châu,8.5,88,Không,Nhà mặt tiền,Không có,,,3,"16.04088,108.21625"
 Núi Thành,Hòa Cường Bắc,hải châu,2.15,40,Không,Nhà trong hẻm,Không có,,,3,"16.03194,108.22279"
 Mỹ An 25,Khuê Mỹ,ngũ hành sơn,15.8,,Không,Nhà mặt tiền,Giấy tờ hợp lệ,,,28,"16.04085,108.23982"
 Lê Duẩn,Hải Châu I,hải châu,2.8,57,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4,14,2,"16.07148,108.22157"
 Lê Độ,Chính Gián,thanh khê,1.95,40,Không,Nhà trong hẻm,Không có,,,2,"16.07062,108.20136"
 Nguyễn Phước Nguyên,An Khê,thanh khê,5,80,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,15,3,"16.05452,108.18347"
 Hải Phòng,Tân Chính,thanh khê,2.25,45,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,9,1,"16.07085,108.20893"
 52 Hùng Vương,Hải Châu II,hải châu,10,80,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,80,18,5,"16.06879,108.22345"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,8.3,115,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,,2,"16.03936,108.21621"
 00 Dương Vân Nga,Nại Hiên Đông,sơn trà,5.8,100,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,2,"16.09172,108.23162"
 79 Phó Đức Chính,Mân Thái,sơn trà,5.5,59,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,11,23,,"16.08441,108.24002"
 Hồ Nghinh,Phước Mỹ,sơn trà,16,118,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,23.66,2,"16.07304,108.24303"
 Văn Tiến Dũng,Hòa Xuân,cẩm lệ,3.95,100,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,3,"15.98825,108.21377"
 10 Hàn Thuyên,Hòa Cường,hải châu,8.3,115,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,25.5,2,"16.03996,108.22077"
 Phù Đổng,Hòa Xuân,cẩm lệ,2.6,100,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,1,"16.00687,108.164"
 Nguyễn Hữu Thọ,Hòa Thuận Tây,hải châu,31.5,166,Không,Nhà mặt tiền,Giấy tờ hợp lệ,11,16,4,"16.03954,108.21035"
 Bùi Lâm,An Hải Bắc,sơn trà,3.5,56,Không,Nhà mặt tiền,Không có,4,,2,"16.08597,108.23328"
 Trần Thanh Mại,An Hải Bắc,sơn trà,6,75,Không,Nhà mặt tiền,Không có,5,,2,"16.07545,108.24057"
 Dương Đình Nghệ,An Hải Bắc,sơn trà,26.5,67,Không,Nhà mặt tiền,Không có,10.7,,3,"16.06888,108.24414"
 Đông Hải 8,Hòa Hải,ngũ hành sơn,8.5,,Không,Nhà mặt tiền,Không có,10,,2,"15.98999,108.26867"
 Phước Trường 14,Phước Mỹ,sơn trà,10,87,Không,Nhà mặt tiền,Không có,5,,4,"16.07743,108.24177"
 Lê Đình Thám,Hòa Thuận Đông,hải châu,8.9,78,Không,Nhà mặt tiền,Không có,4.14,,3,"16.04967,108.21624"
 Nại Nam,Hòa Cường Bắc,hải châu,14,150,Không,Nhà mặt tiền,Không có,6,,4,"16.03474,108.23141"
 Mạc Thiên Tích,Khuê Mỹ,ngũ hành sơn,5.99,100,Không,Nhà mặt tiền,Không có,5,,2,"16.0488172,108.2380978"
 Phạm Văn Nghị,Thạc Gián,thanh khê,9.5,58,Không,Nhà mặt tiền,Không có,4,15,4,"16.05824,108.20964"
 Phạm Văn Nghị,Thạc Gián,thanh khê,9.7,85,Đông Nam,Nhà mặt tiền,Không có,6.5,13,3,"16.05824,108.20964"
 Lưu Trọng Lư,Hòa Cường,hải châu,6.1,70,Bắc,Nhà mặt tiền,Không có,4,17.5,2,"16.03176,108.23118"
 Nhân Hòa 2,Hòa Xuân,cẩm lệ,3.2,100,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,2,"15.98334,108.21053"
 Trần Duy Chiến,Mân Thái,sơn trà,4.7,96,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,3.7,,1,"16.10795,108.25824"
 Phù Đổng,Hòa Xuân,cẩm lệ,2.58,100,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,1,"16.00687,108.164"
 Điện Biên Phủ,Hòa Khê,thanh khê,16.5,8,Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,16.5,3,"16.06715,108.196"
 Cách Mạng Tháng 8,Hòa Thọ Đông,cẩm lệ,2.1,60,Không,Nhà mặt tiền,Giấy tờ hợp lệ,7,,2,"16.0215783,108.21282"
 Yên Khê 2,Thanh Khê Đông,thanh khê,5.1,77,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,17,2,"16.0714016,108.19120789"
 Yên Khê 2,Thanh Khê Đông,thanh khê,4.2,45,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,9,3,"16.0714016,108.19120789"
 Bàu Vàng 4,Hòa Khánh Bắc,liên chiểu,4.2,100,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,,4,"16.08059,108.14539"
 Hóa Sơn 2,Hòa Cường Nam,hải châu,3.8,56,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4,14,3,"16.03189,108.22724"
 Hoàng Diệu,Nam Dương,hải châu,7.5,150,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.8,,4,"16.05467,108.21737"
 K250 Hoàng Diệu,Bình Thuận,hải châu,4.25,79,Không,Nhà trong hẻm,Giấy tờ hợp lệ,4.5,,3,"16.05467,108.21737"
 Điện Biên Phủ,Hòa Khê,thanh khê,2.8,60,Không,Nhà mặt tiền,Không có,5,,2,"16.06715,108.196"
 Núi Thành,Hòa Thuận Đông,hải châu,18.5,140,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,28,2,"16.03194,108.22279"
 Phan Đăng Lưu,Hòa Cường Bắc,hải châu,15.5,90,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,2,"16.03665,108.21825"
 Phạm Tu,An Hải Bắc,sơn trà,5.4,56,Không,Nhà mặt tiền,Không có,,,2,"16.06653,108.24049"
 Tiểu La,Hòa Cường Bắc,hải châu,16.5,100,Không,Nhà mặt tiền,Không có,,,3,"16.04649,108.22182"
 Hồ Biểu Chánh,Hòa Cường Nam,hải châu,7,80,Không,Nhà mặt tiền,Không có,4.9,14.9,1,"16.03502,108.21987"
 Hàn Thuyên,Hòa Cường Bắc,hải châu,8.9,100,Không,Nhà mặt tiền,Không có,,,3,"16.03936,108.21621"
 Lê Anh Xuân,Hòa Cường Nam,hải châu,7.5,110,Nam,Nhà mặt tiền,Không có,5,22,3,"16.03115,108.22698"
 Gò Nãy 6,Hòa Minh,liên chiểu,4.5,90,Đông Nam,Nhà mặt tiền,Không có,5,18,2,"16.05008,108.17097"
 Thanh Long,Thanh Bình,hải châu,7.3,70,Không,Nhà mặt tiền,Không có,4.56,15.25,3,"16.08158,108.21386"
 Thi Sách,Hòa Thuận Tây,hải châu,5.3,54,Tây,Nhà mặt tiền,Không có,5.22,9.72,4,"16.0546,108.20547"
 Bà Huyện Thanh Quan,Mỹ An,ngũ hành sơn,34,41,Không,Nhà mặt tiền,Không có,12,35,2,"16.04376,108.24501"
 Ngô Quyền,An Hải Bắc,sơn trà,9,120,Đông Nam,Nhà mặt tiền,Không có,5,20,2,"16.09631,108.24529"
 An Dương Vương,Mỹ An,ngũ hành sơn,6.2,100,Không,Nhà mặt tiền,Không có,4.5,22.1,2,"16.04387,108.23749"
 Chương Dương,Mỹ An,ngũ hành sơn,19,100,Tây Nam,Nhà mặt tiền,Không có,5,20,4,"16.03006,108.23725"
 Hà Huy Tập,Xuân Hà,thanh khê,4.8,63,Không,Nhà trong hẻm,Không có,5,12.6,2,"16.0704,108.19171"
 Mai Am,Thuận Phước,hải châu,8.2,105,Không,Nhà trong hẻm,Không có,7,15,3,"16.08628,108.21645"
 Nguyễn Văn Linh,Hải Châu I,hải châu,11.5,80,Không,Nhà trong hẻm,Không có,4.5,17.7,5,"16.06072,108.21685"
 Châu Thị Vĩnh Tế,Mỹ An,ngũ hành sơn,4.3,73,Không,Nhà trong hẻm,Không có,,,1,"16.04978,108.24072"
 Nguyễn Phước Thái,Hòa Khê,thanh khê,5.6,90,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,18,2,"16.05995,108.18313"
 Nguyễn Công Trứ,An Hải Bắc,sơn trà,3.95,88,Không,Nhà trong hẻm,Giấy tờ hợp lệ,8,12,3,"16.06847,108.23054"
 Tôn Đức Thắng,Hòa Khánh Nam,liên chiểu,7.5,95,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,19,,"16.07067,108.15084"
 Trần Quý Hai,Hòa Thọ Đông,cẩm lệ,3.55,70,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.75,,2,"16.00734,108.19588"
 An Cư,Nại Hiên Đông,sơn trà,6.5,67,Không,Nhà mặt tiền,Không có,5,23,3,"16.0769,108.24226"
 Cách Mạng Tháng 8,Hòa Thọ Đông,cẩm lệ,2.1,50,Không,Nhà trong hẻm,Giấy tờ hợp lệ,7,,2,"16.0215783,108.21282"
 Bắc Sơn,Hòa An,cẩm lệ,6.2,100,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,3,"16.0538,108.17712"
 Phú Xuân 8,Hòa Minh,liên chiểu,5.5,7,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,14,3,"16.0733,108.16618"
 Cao Bá Quát,An Hải Tây,sơn trà,11.5,11,Không,Nhà mặt tiền,Giấy tờ hợp lệ,7.2,,3,"16.06433,108.23061"
 Cô Giang,Hải Châu I,hải châu,2.6,40,Không,Nhà trong hẻm,Không có,4,10,3,"16.062,108.2217"
 Hà Huy Tập,Xuân Hà,thanh khê,4.5,63,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,12,3,"16.0704,108.19171"
179 2/9,Hòa Cường Nam,hải châu,21,113,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,25,7,"16.03753,108.22039"
 Nguyễn Hữu Thọ,Khuê Trung,cẩm lệ,31,50,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,10,25,2,"16.02728,108.20888"
152 2/9,Hòa Cường Nam,hải châu,38,5,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,9,25,3,"16.05189,108.22185"
 Lê Đình Lý,Hòa Thuận Đông,hải châu,3.85,40,Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4,,3,"16.0516,108.20992"
 K20,Khuê Mỹ,ngũ hành sơn,2.9,73,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,4,,2,"16.02427,108.24882"
 Hoàng Thị Loan,Hòa Minh,liên chiểu,4.17,6,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5.5,12,3,"16.06794,108.16961"
 Phú Lộc 1,Hòa Minh,liên chiểu,4.95,77,Đông Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,17,3,"16.07516,108.16778"
 Trần Cao Vân,Tam Thuận,thanh khê,1.09,13,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,2.5,5,2,"16.0738,108.20758"
 Điện Biên Phủ,Chính Gián,thanh khê,12.5,68,Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15,4,"16.06715,108.196"
 Núi Thành,Hòa Thuận Đông,hải châu,7,100,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,20,3,"16.03194,108.22279"
 Dương Đình Nghệ,An Hải Bắc,sơn trà,11.5,115,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6.5,19,2,"16.06888,108.24414"
 Nguyễn Duy Hiệu,An Hải Đông,sơn trà,9,14,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6,23.8,1,"16.05584,108.23943"
 Đô Đốc Tuyết,Hòa Xuân,cẩm lệ,3.45,100,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,2,"15.99456,108.21192"
 Nguyễn Công Trứ,An Hải Bắc,sơn trà,3.6,67,Không,Nhà trong hẻm,Giấy tờ hợp lệ,3.6,16,2,"16.06847,108.23054"
 Phú Xuân 8,Hòa Minh,liên chiểu,5.5,75,Tây Bắc,Nhà mặt tiền,Giấy tờ hợp lệ,5,15,3,"16.0733,108.16618"
 Hòa Minh 3,Hòa Minh,liên chiểu,4.5,7,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,15,3,"16.08204,108.16245"
 55 Mai Dị,Hòa Cường Bắc,hải châu,7.7,61,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4.5,17,4,"16.04369,108.21848"
 Lê Duẩn,Tân Chính,thanh khê,2.82,45,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,,,2,"16.06965,108.2106"
 Võ Văn Tần,Chính Gián,thanh khê,3.05,130,Không,Nhà mặt tiền,Giấy tờ hợp lệ,,,3,"16.06708,108.20342"
 An Thượng 5,Mỹ An,ngũ hành sơn,11.4,120,Không,Nhà mặt tiền,Giấy tờ hợp lệ,10,12,2,"16.04914,108.24539"
 Nguyễn Hữu Thọ,Hòa Thuận Tây,hải châu,15.5,80,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,16,2,"16.03954,108.21035"
 Bình Minh 1,Bình Thuận,hải châu,26,300,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8,38,2,"16.03894,108.21626"
 Nguyễn Văn Linh,Hải Châu I,hải châu,3.7,90,Không,Nhà trong hẻm,Giấy tờ hợp lệ,3.2,,2,"16.06072,108.21685"
 Đô Đốc Tuyết,Hòa Xuân,cẩm lệ,3.45,96,Tây,Nhà mặt tiền,Giấy tờ hợp lệ,5,,2,"15.99456,108.21192"
 Lê Duẩn,Tân Chính,thanh khê,6,180,Không,Nhà trong hẻm,Giấy tờ hợp lệ,12,,2,"16.06965,108.2106"
 Nguyễn Văn Linh,Nam Dương,hải châu,5.2,65,Không,Nhà trong hẻm,Giấy tờ hợp lệ,6,,3,"16.06072,108.21685"
 Nguyễn Hữu Thọ,Hòa Thuận Tây,hải châu,3.75,5,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,6,12,3,"16.03954,108.21035"
 Tùng Thiện Vương,Khuê Mỹ,ngũ hành sơn,5.4,95,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,19,3,"16.0267,108.24292"
 Tiểu La,Hòa Cường Bắc,hải châu,10,8,Không,Nhà mặt tiền,Giấy tờ hợp lệ,,,3,"16.04649,108.22182"
 Trần Cao Vân,Thanh Khê Đông,thanh khê,4,61,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5,12,3,"16.0738,108.20758"
 Lê Vĩnh Huy,Hòa Cường Bắc,hải châu,3.53,50,Nam,Nhà trong hẻm,Giấy tờ hợp lệ,,,3,"16.04431,108.21926"
 Điện Biên Phủ,Chính Gián,thanh khê,2.95,130,Không,Nhà mặt tiền,Không có,,,2,"16.06715,108.196"
 Trần Cao Vân,Xuân Hà,thanh khê,3.35,54,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,,,2,"16.0738,108.20758"
 Mẹ Nhu,Thanh Khê Tây,thanh khê,5,130,Không,Nhà mặt tiền,Không có,6,,3,"16.0669,108.17988"
 Dương Đình Nghệ,Phước Mỹ,sơn trà,13.5,7,Không,Nhà mặt tiền,Giấy tờ hợp lệ,9,7,3,"16.06888,108.24414"
 Yên Thế,Hòa An,cẩm lệ,7.8,40,Không,Nhà mặt tiền,Giấy tờ hợp lệ,12,20,2,"16.05386,108.17735"
 87 Hoàng Văn Thái,Hòa Minh,liên chiểu,1.87,77,Đông Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5,15,1,"16.04864343,108.15815849"
 Trưng Nữ Vương,Hòa Thuận Đông,hải châu,14.3,90,Không,Nhà mặt tiền,Không có,,,3,"16.05375,108.21903"
 17 Tiểu La,Hòa Cường Bắc,hải châu,15.5,100,Không,Nhà mặt tiền,Giấy tờ hợp lệ,,,3,"16.04635,108.22181"
 Phạm Văn Nghị,Thạc Gián,thanh khê,12,108,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,21.5,3,"16.05824,108.20964"
 Phạm Văn Nghị,Thạch Thang,hải châu,12,110,Không,Nhà mặt tiền,Không có,5,21.5,3,"16.03197,108.22656"
 Hoàng Thúc Trâm,Hòa Cường Bắc,hải châu,3.6,70,Đông,Nhà trong hẻm,Giấy tờ hợp lệ,8.66,8.11,2,"16.04274,108.21396"
 K6/5/9 Chế Lan Viên,Mỹ An,ngũ hành sơn,4.5,60,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5.5,11,2,"16.04316,108.24515"
 Điện Biên Phủ,Thanh Khê Đông,thanh khê,4,150,Không,Nhà trong hẻm,Không có,,,3,"16.06715,108.196"
 Nguyễn Đóa,Hòa Xuân,cẩm lệ,3.5,100,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,2,"15.98677,108.21493"
 Hoài Thanh,Mỹ An,ngũ hành sơn,16.8,130,Tây Nam,Nhà mặt tiền,Giấy tờ hợp lệ,11,,6,"16.04427,108.23848"
 Tiểu La,Hòa Cường Bắc,hải châu,4.55,55,Tây,Nhà trong hẻm,Giấy tờ hợp lệ,4,15,3,"16.04649,108.22182"
 Tôn Đức Thắng,Hòa Minh,liên chiểu,2.5,60,Không,Nhà mặt tiền,Giấy tờ hợp lệ,4,,5,"16.07067,108.15084"
 Thanh Thủy,Thanh Bình,hải châu,6.9,70,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,,3,"16.08232,108.21374"
 12/18 Hoàng Văn Thái,Hòa Minh,liên chiểu,2.75,100,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,4.56,22.5,2,"16.05659,108.16538"
 Anh Thơ,Khuê Mỹ,ngũ hành sơn,14.7,300,Không,Nhà mặt tiền,Giấy tờ hợp lệ,15,20,3,"16.02516,108.23981"
 Nguyễn Văn Linh,Hòa Cường Bắc,hải châu,3,100,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,4,"16.06072,108.21685"
 408 Hoàng Diệu,Bình Thuận,hải châu,2.5,60,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6,10,2,"16.05509,108.21596"
 Lê Duẩn,Tân Chính,thanh khê,24.6,90,Không,Nhà mặt tiền,Giấy tờ hợp lệ,6,15,4,"16.06965,108.2106"
 Lương Định Của,Khuê Trung,cẩm lệ,9.2,100,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,20,4,"16.01679,108.2087"
 Ngô Quyền,An Hải Đông,sơn trà,24.5,6,Không,Nhà mặt tiền,Giấy tờ hợp lệ,8,28,3,"16.09631,108.24529"
 Nguyễn Sơn Trà,Hòa Cường Bắc,hải châu,16,110,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,22,3,"16.04446,108.22233"
 Tiểu La,Hòa Cường Bắc,hải châu,3.999,60,Đông,Nhà mặt tiền,Giấy tờ hợp lệ,4,15,4,"16.04649,108.22182"
 300 Hải Phòng,Hải Châu I,hải châu,285,50,Tây Nam,Nhà trong hẻm,Giấy tờ hợp lệ,5,10,2,"16.06929,108.20425"
 Núi Thành,Hòa Thuận Đông,hải châu,7,90,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,19,3,"16.03194,108.22279"
 Mỹ Đa Đông 12,Hòa Hải,ngũ hành sơn,6,300,Không,Nhà mặt tiền,Không có,,,5,"16.04309,108.24238"
 Quang Châu,Xã Hòa Châu,hòa vang,2.3,150,Đông Nam,Nhà mặt tiền,Giấy tờ hợp lệ,5,30,1,"15.98209,108.16126"
 Trần Cao Vân,Tam Thuận,thanh khê,3.68,5,Tây Bắc,Nhà trong hẻm,Giấy tờ hợp lệ,,,3,"16.0738,108.20758"
 Nguyễn Như Đỗ,Hòa Thọ Tây,cẩm lệ,1.85,110,Không,Nhà trong hẻm,Giấy tờ hợp lệ,5,,1,"15.99988736,108.18635632"
 Thanh Thủy,Thanh Bình,hải châu,6.9,70,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,,3,"16.08232,108.21374"
 Đinh Tiên Hoàng,Thanh Bình,hải châu,3.8,60,Không,Nhà trong hẻm,Không có,,,3,"16.07507,108.20968"
 Đặng Thái Thân,Hòa Hải,ngũ hành sơn,25,600,Không,Nhà mặt tiền,Không có,,,3,"16.0087,108.25543"
 Đại lộ Thăng Long,Khuê Trung,cẩm lệ,9,35,Không,Nhà mặt tiền,Không có,23,17,3,"16.00903,108.20225"
 Hoàng Diệu,Bình Thuận,hải châu,3.79,50,Bắc,Nhà trong hẻm,Không có,,,3,"16.05467,108.21737"
 Núi Thành,Hòa Cường Nam,hải châu,4.2,79,Không,Nhà trong hẻm,Giấy tờ hợp lệ,7,11,3,"16.03194,108.22279"
 Điện Biên Phủ,Chính Gián,thanh khê,4.09,60,Không,Nhà trong hẻm,Giấy tờ hợp lệ,,,3,"16.06715,108.196"
 Phú Lộc 5,Hòa Minh,liên chiểu,3.3,75,Không,Nhà mặt tiền,Giấy tờ hợp lệ,5,15,1,"16.07467,108.17041"
